Line10_DD_5m_L10c.bin
         5.00
11
0
Type of measurement (0=app. resistivity,1=resistance)
1
2323
 2
0
4  180.00  0.00 210.00  0.00 90.00  0.00 120.00  0.00 -0.26184 
4  180.00  0.00 210.00  0.00 120.00  0.00 150.00  0.00 -0.82478 
4  190.00  0.00 210.00  0.00 10.00  0.00 30.00  0.00 -0.00736 
4  190.00  0.00 210.00  0.00 30.00  0.00 50.00  0.00 -0.00678 
4  190.00  0.00 210.00  0.00 50.00  0.00 70.00  0.00 -0.01593 
4  190.00  0.00 210.00  0.00 70.00  0.00 90.00  0.00 -0.03720 
4  190.00  0.00 210.00  0.00 90.00  0.00 110.00  0.00 -0.06642 
4  190.00  0.00 210.00  0.00 110.00  0.00 130.00  0.00 -0.11574 
4  190.00  0.00 210.00  0.00 130.00  0.00 150.00  0.00 -0.23219 
4  190.00  0.00 210.00  0.00 150.00  0.00 170.00  0.00 -1.21262 
4  200.00  0.00 210.00  0.00 110.00  0.00 120.00  0.00 -0.02062 
4  200.00  0.00 210.00  0.00 120.00  0.00 130.00  0.00 -0.02871 
4  200.00  0.00 210.00  0.00 130.00  0.00 140.00  0.00 -0.03870 
4  200.00  0.00 210.00  0.00 140.00  0.00 150.00  0.00 -0.05457 
4  200.00  0.00 210.00  0.00 150.00  0.00 160.00  0.00 -0.08569 
4  200.00  0.00 210.00  0.00 160.00  0.00 170.00  0.00 -0.31875 
4  200.00  0.00 210.00  0.00 170.00  0.00 180.00  0.00 -1.04319 
4  200.00  0.00 210.00  0.00 180.00  0.00 190.00  0.00 -3.27593 
4  150.00  0.00 200.00  0.00 0.00  0.00 50.00  0.00 -0.09967 
4  150.00  0.00 200.00  0.00 50.00  0.00 100.00  0.00 -0.66832 
4  160.00  0.00 200.00  0.00 0.00  0.00 40.00  0.00 -0.05610 
4  160.00  0.00 200.00  0.00 40.00  0.00 80.00  0.00 -0.19475 
4  160.00  0.00 200.00  0.00 80.00  0.00 120.00  0.00 -0.96969 
4  170.00  0.00 200.00  0.00 20.00  0.00 50.00  0.00 -0.04209 
4  170.00  0.00 200.00  0.00 50.00  0.00 80.00  0.00 -0.10187 
4  170.00  0.00 200.00  0.00 80.00  0.00 110.00  0.00 -0.33992 
4  170.00  0.00 200.00  0.00 110.00  0.00 140.00  0.00 -1.12159 
4  180.00  0.00 200.00  0.00 0.00  0.00 20.00  0.00 -0.04533 
4  180.00  0.00 200.00  0.00 20.00  0.00 40.00  0.00 0.02673 
4  180.00  0.00 200.00  0.00 40.00  0.00 60.00  0.00 -0.01735 
4  180.00  0.00 200.00  0.00 60.00  0.00 80.00  0.00 -0.04334 
4  180.00  0.00 200.00  0.00 80.00  0.00 100.00  0.00 -0.08844 
4  180.00  0.00 200.00  0.00 100.00  0.00 120.00  0.00 -0.15811 
4  180.00  0.00 200.00  0.00 120.00  0.00 140.00  0.00 -0.34997 
4  180.00  0.00 200.00  0.00 140.00  0.00 160.00  0.00 -1.06736 
4  190.00  0.00 200.00  0.00 100.00  0.00 110.00  0.00 -0.02079 
4  190.00  0.00 200.00  0.00 110.00  0.00 120.00  0.00 -0.02648 
4  190.00  0.00 200.00  0.00 120.00  0.00 130.00  0.00 -0.03931 
4  190.00  0.00 200.00  0.00 130.00  0.00 140.00  0.00 -0.05541 
4  190.00  0.00 200.00  0.00 140.00  0.00 150.00  0.00 -0.08347 
4  190.00  0.00 200.00  0.00 150.00  0.00 160.00  0.00 -0.14416 
4  190.00  0.00 200.00  0.00 160.00  0.00 170.00  0.00 -0.66392 
4  190.00  0.00 200.00  0.00 170.00  0.00 180.00  0.00 -3.22505 
4  140.00  0.00 190.00  0.00 40.00  0.00 90.00  0.00 -0.53567 
4  150.00  0.00 190.00  0.00 30.00  0.00 70.00  0.00 -0.14345 
4  150.00  0.00 190.00  0.00 70.00  0.00 110.00  0.00 -0.88880 
4  160.00  0.00 190.00  0.00 10.00  0.00 40.00  0.00 -0.03878 
4  160.00  0.00 190.00  0.00 40.00  0.00 70.00  0.00 -0.09355 
4  160.00  0.00 190.00  0.00 70.00  0.00 100.00  0.00 -0.36893 
4  160.00  0.00 190.00  0.00 100.00  0.00 130.00  0.00 -1.27804 
4  170.00  0.00 190.00  0.00 10.00  0.00 30.00  0.00 -0.01864 
4  170.00  0.00 190.00  0.00 30.00  0.00 50.00  0.00 -0.01742 
4  170.00  0.00 190.00  0.00 50.00  0.00 70.00  0.00 -0.04324 
4  170.00  0.00 190.00  0.00 70.00  0.00 90.00  0.00 -0.11028 
4  170.00  0.00 190.00  0.00 90.00  0.00 110.00  0.00 -0.22884 
4  170.00  0.00 190.00  0.00 110.00  0.00 130.00  0.00 -0.48165 
4  170.00  0.00 190.00  0.00 130.00  0.00 150.00  0.00 -1.58193 
4  180.00  0.00 190.00  0.00 90.00  0.00 100.00  0.00 -0.06478 
4  180.00  0.00 190.00  0.00 100.00  0.00 110.00  0.00 -0.01857 
4  180.00  0.00 190.00  0.00 110.00  0.00 120.00  0.00 -0.06425 
4  180.00  0.00 190.00  0.00 120.00  0.00 130.00  0.00 -0.09961 
4  180.00  0.00 190.00  0.00 130.00  0.00 140.00  0.00 -0.15532 
4  180.00  0.00 190.00  0.00 140.00  0.00 150.00  0.00 -0.26843 
